Names,State,Invoice..USD..,Paid
"Yanez, Isaiah",California,68.34147344500174,Yes
"Kipp, Colin",Nebraska,75.1503715372738,Yes
"Sanabria, Almaalicia",Tennessee,101.75813426389863,Yes
"Bennett Tapuy, Danielle",Hawaii,79.48927730818224,Yes
"Le, Katherine",Colorado,101.76161455290593,No
"al-Mian, Khaira",Alaska,83.78650706511799,Yes
"Cruze, Donovan",Alabama,106.21213260664278,No
"al-Sami, Rabdaa",Tennessee,107.8138362732135,No
"Risenhoover, Talia",Tennessee,78.54911739878857,Yes
"Velasquez, Ray",Ohio,117.15600158983099,Yes
"Wolf, Joseph",Iowa,77.273830785357,No
"Kim, Zhiwen",Nebraska,113.62759216609724,No
"Scaglione, Taylor",North Dakota,82.05463500068737,Yes
"Tomlinson, Joshua",New York,97.53221687507829,Yes
"Dyer, Isaac",Wyoming,109.6008371884342,Yes
"Florez, Autumn",Ohio,101.4335411728342,No
"el-Hamady, Rafeeda",Hawaii,104.05063736519804,Yes
"Bhat, Jeffrey",New York,122.33333875812843,No
"Rose, Hannah",New Hampshire,105.34474899616635,Yes
"Sanders, Quincy",Nevada,89.06252008610673,No
"Huliganga, Neil",Maine,99.56828557684032,Yes
"Martinez, Daneka",North Carolina,126.32394613920363,No
"Crisel, Brittiney",Kentucky,130.3891098728947,No
"Hoffmann, Kosuke",South Dakota,65.13002657161029,Yes
"al-Khatib, Saeed",North Carolina,92.68740035000388,No
"Domingo Jr, Andy",Wyoming,98.39478201152498,No
"Romero, David",Pennsylvania,124.06591668657526,Yes
"Velasquez, Jolene",Nebraska,107.8732436248317,No
"Vasquez, Josie",Indiana,77.31208551322935,Yes
"el-Zamani, Saabiqa",Vermont,103.19738231689226,No
"Mello, Andrea",Vermont,104.68311701769291,No
"Lappens, Amber",New Mexico,88.84215741059653,No
"Miranda, Dennis",California,80.8966778109095,Yes
"Dunn, Jared",Arkansas,91.90695898214182,Yes
"Le, Hannah",North Dakota,122.22401112594848,Yes
"Julian, Yancey",Idaho,98.17181409629016,Yes
"el-Meer, Badruddeen",Georgia,67.0449332342457,No
"Love, Jawan",Minnesota,101.8848275982718,No
"Stewart, Elizabeth",Wisconsin,77.80407516008447,Yes
"Johnson, Jagger",Missouri,90.57416319680362,Yes
"Campilan, Isabelle",Nebraska,81.28018631621593,Yes
"al-Moradi, Zaaida",New Mexico,102.50250906255036,Yes
"el-Akram, Kawkab",Nevada,152.21972057744046,No
"el-Sawaya, Hishma",Minnesota,91.77553581677297,No
"Hom, Monica",New Jersey,85.75287683455228,No
"Robinson, Robert",Montana,103.87070605203125,No
"Ramos, Julisa",Nebraska,116.89326353919492,Yes
"al-Ahsan, Mawzoona",West Virginia,106.14929977896568,No
"Henry, Timothy",Illinois,97.43237665948453,No
"Wing, Dwight",South Carolina,133.05174093987137,Yes
"Kwon, Terry",Vermont,125.06539745360152,No
"Salazar, Fzelle",South Dakota,138.59303873169526,No
"Trujillo, Kyle",Pennsylvania,113.47623774726546,Yes
"Culpepper, Robert",California,118.31450818016486,Yes
"Cano Jaimes, Hunter",Alabama,73.44752409744682,Yes
"Simpson, Demetrious",Iowa,103.95103363980006,Yes
"Marty, Michael",Missouri,121.1158884529582,No
"Rogers, Amanda",West Virginia,105.711060755117,No
"Maez, Madisen",New York,117.78933556109962,Yes
"Navakuku, Ryan",Utah,79.06202180921898,Yes
"Tovar-Guzman, Drew",Wisconsin,79.08629222096027,No
"Soto, Vanessa",Maine,51.87987415402934,No
"el-Younis, Musfira",New Mexico,82.06944244090096,No
"Serravo, Briana",Oregon,99.51165592545453,No
"Kavanagh, Alexander",North Dakota,121.41211501008064,No
"el-Chahine, Nadiyya",Wyoming,118.3145415231739,No
"Florez, Autumn",Ohio,101.84708251951818,Yes
"Arzate, Erica",Minnesota,86.94366343631367,No
"Dorsey, Sierra",Georgia,67.82601245530032,Yes
"el-Rasul, Ameer",Illinois,85.68191589472458,No
"Meredith-Wilson, Alexandra",Washington,94.52830454597034,No
"al-Younes, Zuhra",South Carolina,77.23526904165868,Yes
"Roy, Tylor",Georgia,80.7533136196567,Yes
"Vasquez, Josie",Indiana,89.96991037198191,No
"Jarmond, Sylavis",Tennessee,118.57878540752796,No
"Kemp, Liam",South Carolina,132.64208848996947,Yes
"el-Sharif, Sahla",Idaho,99.62028613432915,No
"Jain, Emma",New York,84.0908122949118,No
"Martzloff, Lolita",Indiana,68.51600362719942,Yes
"Lazo, Alex",Alabama,89.20705633159035,No
"Rios-Lara, Perla",Wisconsin,137.81721262939232,No
"Liggett, Zaquin",Missouri,98.71691318691526,Yes
"Redd, Mierren",North Dakota,119.20492936814851,Yes
"Medina, Jorge",Florida,71.45265352796798,No
"Onexayvieng, Kathy",Kentucky,85.54564194396426,No
"Rocha, Isamar",Michigan,113.36770989201167,Yes
"Crowe, Anthony",Nebraska,60.26539766470861,Yes
"Bell, Rachel",Ohio,122.97073307770923,Yes
"el-Zaki, Taamira",Indiana,89.1052653232832,No
"Martinez, Daneka",North Carolina,79.59714400736533,Yes
"el-Yassin, Sameera",Indiana,74.2191208722481,Yes
"Johnson, Annie",Hawaii,115.38616760600394,No
"Haro Tranquilino, Alecio",Ohio,94.26140535008096,Yes
"Ganora, Desirae",South Dakota,124.96371181796525,No
"Adams, Annalise",Delaware,95.27927555145165,No
"el-Zaki, Taamira",Indiana,76.36728717919881,Yes
"el-Khan, Mahuroos",Arizona,123.57541557507633,Yes
"Vasquez, Josie",Indiana,91.66119608699917,Yes
"Purvis, Nicole",New Hampshire,123.6245475490494,No
"al-Amer, Hamaama",Alabama,132.14915404325788,Yes
"Shakespeare, Antonio",Florida,96.85599563516554,Yes
"Chanthavongsa, Vignesh",Rhode Island,75.49600561534884,No
"Chhay, Julia",Hawaii,102.11867508255526,No
"Horant, Hannah",Oregon,152.9170972448884,Yes
"Velasquez, Ray",Ohio,100.82370777231844,No
"el-Jan, Muneeb",Arizona,102.70080646344404,No
"Chin, Shyanne",Washington,94.37852821521238,Yes
"el-Edris, Saleema",Kansas,120.77696295421477,Yes
"Prinster, Amy",South Carolina,109.60306995192391,Yes
"Thapa, Amanda",Texas,100.88906876551779,No
"Dominguez-Antillon, Paloma",South Dakota,92.1137486609731,Yes
"el-Taha, Humaid",Delaware,118.1514365854699,Yes
"Lofton, Skylar",Texas,89.39095931577147,No
"Ayuby, Parinaz",Louisiana,102.57086970888528,Yes
"Molina, Mario",South Carolina,120.82237819727052,Yes
"el-Raad, Mawdood",Delaware,81.55133143486135,Yes
"Kwon, Terry",Vermont,105.22021168268941,No
"Hutchings, Mackenzie",Michigan,138.53422275317803,No
"Waters, Riley",Ohio,100.0107549926446,Yes
"Smith, Sainyane",Nevada,104.60104153152032,Yes
"Scaglione, Taylor",North Dakota,118.20137492437131,No
"al-Younes, Zuhra",South Carolina,107.87799029702575,No
"Santacruz Anguiano, Brianna",Tennessee,74.54084619484853,No
"Holder, Jason",Wisconsin,79.96883311041483,Yes
"Messenger-Bouricius, Anne",Texas,111.69726252062782,Yes
"Mariman, Joshua",Utah,115.30081162582962,Yes
"Campilan, Isabelle",Nebraska,115.50286156021973,No
"Masdin, Tommy",Washington,100.51579468880118,Yes
"Yepez, Jason",Wyoming,119.00256691654336,No
"Clark, Dakari",Arizona,102.22136188755678,No
"Ramirez, Ramon",Vermont,86.33585854480519,No
"Wahl, Mckendra",West Virginia,118.92177175677296,No
"Choe, Yixin",North Dakota,115.10504953783816,No
"Ramirez-Quevado, Sequiyia",New Mexico,93.68496812802358,No
"Kong, Hallie",Iowa,104.64220228689142,Yes
"Horn, Corbin",Nevada,75.06991344026113,No
"Schultz, Phillip",Missouri,97.48805451674892,Yes
"el-Zaman, Rumaana",Arkansas,112.72477707822374,Yes
"Lazo, Alex",Alabama,62.36740885392657,No
"Clark, Dakari",Arizona,106.9332415624463,Yes
"Nguyen, Tin Wan",Alaska,113.42524656670106,No
"Douglas, Qin Qin",Alaska,92.19642178462479,Yes
"el-Abdallah, Siddeeqa",Wyoming,74.55436904422692,Yes
"Torres, Laura",Kansas,100.27073409574702,No
"Lovisone, Lauren",New Mexico,110.37995415849416,Yes
"Chang, Jonathan",Mississippi,102.78730770375294,No
"Seagle, Chelsie",Tennessee,103.44861209006436,Yes
"al-Hossain, Haakima",Kentucky,54.50870017395479,Yes
"Johnson, Robert",Massachusetts,104.61171489291817,No
"Bell, Rachel",Ohio,118.52284446198277,No
"Lu, Mark",Arizona,86.2194722533903,No
"Stein, Sarah",Idaho,121.24107417993397,No
"Reed, Jessica",Tennessee,116.82136379617003,No
"Yager, Chelsea",Ohio,78.02365683276543,No
"el-Abu, Bassaam",Michigan,117.15545069224464,Yes
"Salazar, Fzelle",South Dakota,100.19686240178369,Yes
"Piccone, Alyssa",West Virginia,86.3783606888671,No
"al-Yusuf, Munsif",Nebraska,62.70690821639264,Yes
"Bernal, Erik",New Hampshire,105.83470909217924,Yes
"Ramirez, Noah",Wisconsin,77.99889599815253,No
"Romero, Tenai",Indiana,102.84910506019067,Yes
"Meredith-Wilson, Alexandra",Washington,108.67804622775505,No
"Fernandez, Marcello",Alabama,105.25345087013316,No
"Currin, Tazah",Georgia,115.30104298734818,No
"Li, Miranda",Michigan,111.78816632917886,Yes
"Roehrich, Patrick",Connecticut,85.1925256172545,No
"Huynh, Darius",Utah,104.02253824503697,No
"Weaver, Sarah",Nevada,104.96144126032019,Yes
"Evig, Brooke",South Carolina,72.81095351316154,No
"Huger, Jayme",South Dakota,101.98484026242431,Yes
"Perez, Jasmine",Hawaii,71.81656196542586,No
"Casillas, Victor",Oklahoma,103.47806948715964,Yes
"Curry, Kourtney",Delaware,81.81899738436069,No
"Herrera, Daniel",Idaho,95.88723579600757,Yes
"el-Rasheed, Mazeeda",Nevada,108.8898990127108,Yes
"Lew, Rebeka",Oklahoma,99.15838113284649,Yes
"Haley, Morgun",Illinois,113.02652191862158,No
"Padilla, Joseph",Nebraska,66.19563223293963,Yes
"Hunsaker, Clark",Maryland,139.50919619438818,Yes
"Garcia, Mario",Iowa,87.41713745722006,Yes
"Sabin, Crystal",Ohio,123.33080702914155,Yes
"Hackwell, Zhiwen",Utah,77.98637327214612,Yes
"Romero, Rosemary",Virginia,110.08174173750945,No
"Takata, Cheyenne",Ohio,59.070617264790485,No
"Jasper, Stephanie",Vermont,68.09978548434653,No
"Maes, Daniel",Oklahoma,70.44538374952069,No
"Swenson, Kaley",Maine,92.64453441361842,Yes
"Yager, Chelsea",Ohio,114.42473279369285,Yes
"al-Salameh, Amal",Delaware,119.4803248251437,No
"el-Sawaya, Hishma",Minnesota,70.44712025623303,No
"Mckinney, Rachelle",Maryland,101.34985601331707,Yes
"Haro Tranquilino, Alecio",Ohio,98.38828206510911,No
"James, Eric",Hawaii,88.538503988949,No
"Lenon, Tammy",Kentucky,67.89566267927685,No
"Archuleta, Anthony",South Carolina,82.37688735050591,Yes
"Bresciani, Patrick",California,82.04634326944327,Yes
"Ramirez, Ramon",Vermont,74.82060101212876,Yes
"Brubaker, Mitchell",Mississippi,117.38891715117717,Yes
"White, Juan",New Jersey,99.81587224152294,No
"Pham, Bob",North Carolina,75.17638397604338,No
"al-Pirani, Rajab",Maryland,83.79208224486636,No
"Singer, Olivia",Vermont,116.77761138337351,Yes
"Le, Hannah",North Dakota,91.49885291546626,Yes
"Rasmussen, Drew",Idaho,51.19042662513273,Yes
"Luna, John",Texas,107.52124255442621,No
"Lofton, Skylar",Texas,102.57513993407758,Yes
"el-Mahfouz, Badraan",Arkansas,89.59291584882988,Yes
"Hunt, Sarah",Delaware,97.36956610080487,Yes
"al-Yusuf, Munsif",Nebraska,93.2521787165725,Yes
"Robinson, Cheyla",Illinois,114.99735860436975,Yes
"Hernandez Marquez, Antonio",Florida,92.91568693710636,Yes
"Higginbotham, Shena",Pennsylvania,109.1707384739216,No
"Dickson, Ezra",Utah,85.63000645765885,Yes
"el-Chahine, Nadiyya",Wyoming,112.90093110064971,Yes
"el-Saah, Tahaani",Minnesota,112.77298666507004,No
"Kulkarni, Kelly",North Carolina,95.55917527449803,No
"Aqeel, George",Kentucky,105.3973018531446,No
"Salazar, Samantha",Alabama,74.38623893266764,Yes
"Evans, Matthew",Oregon,93.97100498740883,Yes
"Ra, Abhinav",Nebraska,145.2196169131339,Yes
"al-Kalil, Suhaila",Oklahoma,105.6673401721054,No
"Richardson, Chakara",Indiana,110.44796126515466,Yes
"Betts, Samantha",Minnesota,59.70813469442991,Yes
"Kerry, Robert",North Carolina,108.56548736931303,No
"Smith, Stephanie",Kentucky,111.24713322948033,No
"Sandoval-Martinez, Mariah",Florida,101.26097921224455,Yes
"Scaglione, Taylor",North Dakota,96.47684622621192,No
"Davis, Tristan",Washington,107.29356723193277,Yes
"Bennett Tapuy, Danielle",Hawaii,90.04536678572055,No
"Lee, Abigail",Florida,115.71210021153777,Yes
"Whitworth, Vanessa",New Mexico,117.73954456852908,Yes
"al-Basha, Kameela",Mississippi,93.69409767102852,No
"Serravo, Briana",Oregon,125.65385486950275,Yes
"Herrera, David",Nebraska,123.16530130622598,No
"Krickbaum, Jeffrey",South Dakota,81.2373304722914,No
"Tran, Zachary",California,74.3630216985141,No
"Sayyid, Sankeerth",Arkansas,83.36325992764577,Yes
"Mccathen, Savannah",Michigan,88.05777580492366,No
"Abraham, Molly",Mississippi,131.17636031236356,No
"Mccathen, Savannah",Michigan,90.31087038844088,Yes
"Delgado-Beltran, Luz",South Carolina,80.05795213256401,No
"Jesmain, Kayla",South Carolina,67.68000103212486,Yes
"Thapa, Amanda",Texas,102.662614908059,Yes
"Currin, Tazah",Georgia,120.28313413560593,No
"Apodaca, Kassandra",Maryland,51.48908397734863,No
"Rhee, Da Ham",North Dakota,85.65718088640119,Yes
"Bunting, Shyanne",Oregon,89.08938800979368,Yes
"el-Amara, Mujaahida",Idaho,116.66147222764246,No
"Baltazar, Walter",Colorado,76.65978219619846,Yes
"Kipp, Colin",Nebraska,77.42830921247244,Yes
"Garcia, Angelic",Washington,115.50332391087863,No
"Evans, Matthew",Oregon,129.61837023601774,No
"Wolf, Caleb",Vermont,121.13416213490132,No
"Lansing, Cambria",South Carolina,119.15852954009094,Yes
"O'Connor, Dylan",Connecticut,107.7591825996373,Yes
"Hutchings, Mackenzie",Michigan,102.46122250810096,Yes
"Choi, Amninder",Arkansas,83.16017266678115,No
"Chouaf, Aleyha",Florida,70.84604562783659,No
"Davis, Tristan",Washington,100.28392539420749,No
"Jones Jr, Edward",Pennsylvania,109.62980906432334,No
"Martinez, Leah",Maine,126.76595517414839,Yes
"Lee, Sandra",Iowa,123.30946744434151,Yes
"Aochi, Nicole",Connecticut,111.83677297119735,Yes
"Castillo, Kosuke",New Hampshire,91.78824912755493,No
"al-Abdulla, Ghazaala",Oklahoma,71.56733563603277,No
"Beltran, Vladimir",Delaware,102.18509659342112,Yes
"Leslie, Skyler",Arizona,96.7306250009976,No
"al-Naderi, Himma",Connecticut,91.08985448458986,Yes
"al-Rashid, Umaira",Missouri,77.78027487768661,Yes
"el-Hamid, Jumaana",New York,126.05924786333607,No
"Deering, Gabriel",Rhode Island,139.9574059559404,No
"Gonzalez, Cynthia",New York,102.41863815148113,Yes
"el-Sharif, Sahla",Idaho,97.03631457412443,Yes
"Barron, Mayra",Florida,97.12565198355318,Yes
"Hutchings, Mackenzie",Michigan,114.07600462218775,No
"el-Beshara, Taamir",Hawaii,99.24343757691702,No
"Gienger, Andrew",West Virginia,106.42882031855612,Yes
"al-Abdulla, Ghazaala",Oklahoma,95.51327140260281,No
"Slee Ackerson, Tyrel",Michigan,118.03881163397278,Yes
"Maclellan, Tyler",Iowa,113.5692843666693,Yes
"Meharzi, Li-Mae",Louisiana,76.63256137602038,Yes
"Wong, Chul",Washington,116.7871808454026,No
"al-Ramadan, Afeef",Kentucky,134.73692605985363,Yes
"Morton, Taylor",Wyoming,90.88602652065248,No
"Gibson, Edwin",Iowa,118.66536104677617,Yes
"Seagle, Chelsie",Tennessee,153.65098655299184,No
"Chambers, Delshawn",North Dakota,78.46058738184362,Yes
"el-Hussein, Misbaah",Ohio,67.4589686068019,No
"Johnson, Kenniese",Maryland,117.70961234922159,No
"Jefferson, Shaterica",Connecticut,70.00206203673928,No
"Padilla, Joseph",Nebraska,82.44891020570861,Yes
"Schafer, Andrea",Maryland,89.26300018709287,No
"Yu, Nicholas",West Virginia,99.56959186804875,Yes
"Wedemeyer, Andrew",Oklahoma,68.67414982836769,Yes
"el-Rehman,  Sakeena",Maine,84.47620351018388,No
"Mcminimee, Nicholas",Vermont,113.09606271277528,No
"Cadorette, Taylor",New York,92.00330378284869,No
"Tesfa, Toni",West Virginia,106.216678712456,No
"Saunders, Hailey",New Hampshire,96.43515616638823,Yes
"al-Hussain, Nuzha",North Carolina,79.58222030837294,Yes
"Winkler, Christopher",South Dakota,132.75336874269152,No
"James, Kree",Kentucky,79.1183700604369,Yes
"Sweeney, Sreya",Georgia,104.44531143855083,Yes
"Baca, Taylor",Idaho,100.70515690602983,Yes
"Charles, Tatjana",Indiana,115.53905226685625,No
"Song, John",California,82.5702955090232,Yes
"al-Baluch, Sakeen",New Mexico,82.67338986393086,No
"Gill, Daniel",Missouri,72.46718415929229,Yes
"al-Farman, Shaahira",Nebraska,89.31574717548648,No
"Oden-Bowen, Courtney",Utah,110.98771805505301,Yes
"Cooey, Vannessa",West Virginia,130.39836576119063,Yes
"Tesfa, Toni",West Virginia,121.7331771215687,Yes
"Martinez, Victoria",Kansas,75.9611736388444,Yes
"Lawson, Morgan",Wyoming,86.07106167599092,Yes
"al-Farhat, Nawaal",Hawaii,83.1594873983372,Yes
"Haley, Morgun",Illinois,113.02652191862158,No
"al-Zia, Inaaya",Georgia,110.94735304898295,No
"Valles, Alfredo",Rhode Island,90.50439666564078,No
"Parker, Tanaree",North Dakota,79.88099110807647,Yes
"Farley, Kyle",New Jersey,98.50402326188943,Yes
"Heinz, Hannah",Colorado,100.19222756985494,Yes
"Byrnes, Shawna",Minnesota,122.49301249660309,Yes
"Morton, Taylor",Wyoming,117.45642279659215,Yes
"Harrier, Lakota",Texas,103.88213330058713,No
"el-Jabbour, Taariq",Oregon,115.65616388782483,No
"al-Basha, Kameela",Mississippi,118.15343253286699,Yes
"Gardner, Scott",New York,87.96513273535568,No
"Alvarez, Daniel",Oregon,103.435767540982,No
"Campbell, Anay",Michigan,91.28361989119978,Yes
"Cruz, Karla",Oregon,110.04160910704664,No
"Miranda, Dennis",California,101.69725037794919,Yes
"Smith, Stephanie",Kentucky,115.96730208330676,Yes
"Avila, Natasha",Washington,92.94229076627715,No
"Baca, Jeffrey",Nebraska,114.14878447869079,Yes
"Johnson, Kenniese",Maryland,106.20268094443912,Yes
"al-Abdulla, Ghazaala",Oklahoma,107.9783684697263,Yes
"Black, Austin",North Carolina,90.35954244297278,No
"el-Ghanem, Manaal",Ohio,61.98940215164764,No
"Hase, Josiah",South Carolina,122.94992444278313,Yes
"al-Momin, Husniyya",Massachusetts,96.0102413041761,No
"al-Momin, Husniyya",Massachusetts,83.9747634496824,Yes
"Weaver, Sarah",Nevada,106.72628999458756,Yes
"Williams, Brionna",Oklahoma,119.171367007952,Yes
"Martinez, Leah",Maine,113.8551703967891,Yes
"Barron, Mayra",Florida,147.59623196399525,Yes
"Madrigal, Joshua",Washington,119.279919224441,No
"Maclellan, Tyler",Iowa,76.27430234865791,No
"el-Salama, Naseer",Wisconsin,115.67259399111393,No
"Jenkins, Britani",Pennsylvania,80.5347917761093,No
"al-Hussain, Uqbah",Vermont,84.06071778662066,No
"Childs, Julia",Kansas,122.55070448552667,No
"el-Muhammed, Rihaab",Vermont,109.40183667453773,Yes
"Jefferson, Shaterica",Connecticut,124.99859305080096,No
"Solomon, Marcus",Wisconsin,110.58859587104826,Yes
"Kipp, Colin",Nebraska,71.83410178515561,Yes
"Baltazar, Walter",Colorado,112.99765291825076,No
"Molina Hermosillo, Angelita",Pennsylvania,71.1864089008558,Yes
"Freeman, Thaine",Oregon,97.45778890992084,No
"el-Saah, Tahaani",Minnesota,96.24852431199223,No
"Aqeel, George",Kentucky,77.32896432758722,Yes
"el-Minhas, Sanad",Pennsylvania,83.59530412506521,Yes
"el-Hanif, Qamraaa",Minnesota,70.86710639284033,No
"Gonzales, Delray",New Jersey,128.31522618129264,Yes
"Anderson, Lydia",Oklahoma,112.9336933064689,No
"Castaneda, Dakota",Alaska,94.11134304331975,Yes
"Sarmiento, Cristen",Wisconsin,104.92447421134753,Yes
"al-Wahba, Naaila",Nebraska,84.13825293686408,No
"Reyes, William",Colorado,117.89927818806477,No
"Lazo, Alex",Alabama,98.75119519982341,Yes
"Ramos, Beryl",Arizona,89.65537941090335,Yes
"Gonzales, Delray",New Jersey,114.83203400225312,No
"al-Sarah, Haibaa",Texas,100.76453162877715,Yes
"Boyd, Yvette",South Dakota,110.71718899499648,No
"Ashmore, Amanda",Rhode Island,103.42570182265965,Yes
"Maclellan, Tyler",Iowa,66.01306357626746,No
"Maestas, Gabriel",South Dakota,100.96113136053962,Yes
"Kascak, Mai",Kentucky,137.71769568222393,Yes
"al-Abdullah, Abdul Lateef",Alaska,98.48681835545396,No
"Henry, Timothy",Illinois,87.80004156603044,No
"Molina Hermosillo, Angelita",Pennsylvania,100.98505998394833,Yes
"Lee, Daniel",Georgia,100.19598855437539,Yes
"Adams, Caylene",Washington,123.05335144440072,No
"Guardipee, Schiara",Colorado,99.62558285857878,Yes
"Anyanwu, Chante",Florida,99.72253073827463,No
"el-Abdallah, Siddeeqa",Wyoming,91.33348564891018,No
"Xiong, Se Ra",Washington,86.53806941323928,Yes
"al-Mady, Nabeela",Wisconsin,81.36326924784368,Yes
"el-Hamid, Jumaana",New York,84.23474485910008,Yes
"Swenson, Kaley",Maine,120.44213975160133,No
"Masdin, Tommy",Washington,94.15937870374047,Yes
"Bunting, John",Hawaii,111.95535100423264,No
"Long, Yee",Florida,85.40447694146641,No
"el-Kamara,  Mahdi",Tennessee,103.1379001250833,Yes
"Romero, Tenai",Indiana,104.19930144839948,Yes
"Robinson, Jaleel",Georgia,112.1746525482156,No
"Kleinkopf, Gurnam",Wyoming,113.00120897460579,Yes
"Lopez, Loreal",South Dakota,103.09758692363538,No
"Johnson, Kenniese",Maryland,103.05157467760917,Yes
"Benson, Sean",Massachusetts,106.39008549438746,Yes
"Lee, Pitch",Maine,69.50842019721877,No
"Mccants, Gregory",Pennsylvania,113.47811699275798,No
"Jaquez, Daniel",Nevada,92.06432857255871,No
"Mock, Elizandro",California,148.03964724888664,No
"Brisker, Jayeir",New Mexico,102.51058727307253,Yes
"Robinson III, Bradley",Ohio,114.87938974270644,No
"Schafer, Andrea",Maryland,106.3618872301879,No
"Mandel, K'Lei",Utah,138.1322086022774,No
"Phagura, Bao Linh Tasha",Arizona,95.03456079401627,No
"Cordova, Monica",New Hampshire,109.46243788954787,No
"Dinsmore, Keisha",Wisconsin,77.01547439483579,Yes
"Pham, Donavahn",Arizona,124.79562954612899,No
"el-Sylla, Waliyya",Colorado,139.8382889204791,Yes
"Williams, Katherine",Colorado,97.56107523881614,Yes
"al-Kalil, Rihaab",Colorado,114.42560994222966,No
"Vivas, Antonio",Pennsylvania,106.2600332416948,No
"Kim, Kody",Arkansas,67.67731137332675,Yes
"Lappens, Amber",New Mexico,153.66234859708885,No
"Taylor, Abigail",Nevada,90.88765302224168,Yes
"Jackson, Richard",Ohio,89.8480084908015,No
"Waters, Riley",Ohio,84.99483509533299,Yes
"al-Naderi, Himma",Connecticut,99.56187203619,No
"Rose, Hannah",New Hampshire,87.58357552512412,Yes
"Vigil, Sergio",Wyoming,96.68304058663102,No
"Strait, Phydell",Texas,78.3755298716079,No
"Beck, John",Tennessee,96.93708572941154,No
"Rincon, Austin",Wisconsin,120.79138750715796,No
"Reed, Jessica",Tennessee,84.46393405565615,Yes
"Hoffmann, Kosuke",South Dakota,116.15329055548136,Yes
"Blaeholder, Shay",Arizona,128.9931996176648,No
"Guardipee, Schiara",Colorado,109.836737781428,Yes
"el-Alam, Zaahid",Iowa,90.74005599808947,Yes
"Liggett, Zaquin",Missouri,78.02084530164619,No
"Novianty, Walter",Tennessee,120.28252920535755,No
"Porter, Tatyanna",Kansas,111.23822430584798,Yes
"Quaney, Toya",Louisiana,80.37690826202692,No
"al-Atallah, Saamiqa",Wisconsin,80.38682921137138,Yes
"Bhartiya, Elizabeth",North Carolina,114.69555937130633,Yes
"Jebe, Danielle",Delaware,78.40530934547039,Yes
"Brisker, Jayeir",New Mexico,131.98214537658427,Yes
"Gonzalez, Jarid",Minnesota,89.68206200824118,No
"Meharzi, Li-Mae",Louisiana,105.69779780766677,No
"al-Samad, Nadiyya",Indiana,106.78225608266328,No
"Hunt, Sarah",Delaware,69.86792894893264,Yes
"Petrovich, Deanna",North Carolina,90.94129611521842,Yes
"Solomon, Marcus",Wisconsin,96.11750554119624,No
"Seltenreich, Jordan",Michigan,107.8470332208295,Yes
"Roman, Daniel",North Dakota,95.33105425456988,Yes
"Aragon, Anjelica",Delaware,105.07289574188879,No
"Jesmain, Kayla",South Carolina,117.12261332970256,Yes
"Colaroso, Emily",Virginia,77.0742433041723,No
"Lu, Mark",Arizona,113.00088537528103,No
"Cadorette, Taylor",New York,139.1801167428618,No
"Mckinney, Rachelle",Maryland,128.94129483416344,Yes
"Sams, Breeanna",Vermont,102.86786174444043,Yes
"al-Abbasi, Maisoon",Georgia,76.84381815880197,Yes
"Freed, Destiny",Maine,100.98814246886707,No
"Dorsey, Sierra",Georgia,60.790141074937964,Yes
"Wedemeyer, Andrew",Oklahoma,89.40203186641116,No
"Haley, Morgun",Illinois,87.52213255746898,Yes
"el-Hanif, Qamraaa",Minnesota,90.20119375861216,Yes
"Sarmiento, Cristen",Wisconsin,98.53909554612835,No
"Brungardt, Dallen",Rhode Island,113.17731576406925,No
"al-Wahba, Naaila",Nebraska,106.96491522582309,Yes
"Rustad, Conner",North Carolina,126.35781230005094,No
"el-Sabir, Raita",Arizona,124.36915945126978,No
"Hartman, Kelsea",Virginia,91.85889748956679,Yes
"Cereceres, Shamika",Wisconsin,60.65238737865734,Yes
"Wing, Dwight",South Carolina,110.78032141650652,Yes
"el-Raad, Mawdood",Delaware,124.20684956055713,Yes
"Rose, Macon",Texas,101.89879959837319,No
"Kulkarni, Kelly",North Carolina,85.98609725641411,No
"Quintana, Brandon",Missouri,153.78480709078815,No
"Maez, Madisen",New York,112.82876113702565,Yes
"Hill, Jody",Georgia,74.85511623973386,Yes
"Garcia, Angelic",Washington,123.20593875127005,Yes
"Lerena, Daniel",Michigan,101.1077212080128,No
"Thomas, Alexander",Michigan,117.28129530368739,Yes
"Hammond, Thomas",Louisiana,100.83901244890538,Yes
"Kern, Colt",Iowa,59.73776977146915,No
"Jain, Emma",New York,102.23171669932199,No
"Williamson, Kyle",Wyoming,98.50789694808178,Yes
"Bryant, Katie",Florida,116.19623747129224,Yes
"Maes, Maribel",Alabama,88.26440826420034,Yes
"el-Edris, Saleema",Kansas,104.64917177636762,Yes
"Haley, Morgun",Illinois,141.02470521123297,No
"White, Juan",New Jersey,109.8623475194856,Yes
"al-Zia, Inaaya",Georgia,61.94762952992842,Yes
"Leslie, Skyler",Arizona,90.15111729745479,No
"Kwon, Terry",Vermont,99.49723260827288,Yes
"Price, Sabrina",Wyoming,95.72568548037323,No
"Watts, Heather",Washington,76.71451793034706,Yes
"al-Javid, Talaal",Connecticut,102.8198376212812,Yes
"Wooldridge, Taygeta",New Hampshire,70.60282703007915,No
"al-Kalil, Rihaab",Colorado,139.0663502506424,Yes
"el-Abdallah, Siddeeqa",Wyoming,95.69432541091855,No
"Zubia, Savannah",Oklahoma,127.07160348754824,No
"Cottonwood, Kyle",Tennessee,91.415979885465,Yes
